attendance_percentage,midterm_score,historical_gpa,study_hours_per_week,subject_difficulty_score,ca_avg,rule_risk_score,final_score,pass_fail
75.49,44.53,2.06,21.9,0.362,51.775,0.409125,62.01,1
99.32,65.47,3.39,24.9,0.224,76.12,0.17795,75.69,1
66.11,38.73,2.0,23.9,0.921,45.495000000000005,0.482885,46.86,0
67.27,69.81,2.61,18.5,0.734,62.755,0.333225,58.76,0
82.59,86.25,4.0,27.6,0.958,76.92500000000001,0.1801149999999999,75.46,1
84.01,56.41,2.12,20.0,0.987,55.555,0.328065,53.69,0
94.65,75.05,2.65,14.8,0.476,58.3,0.22135,67.57,1
80.12,47.35,2.46,22.5,0.404,49.6,0.3886699999999999,61.33,1
77.78,79.69,2.84,27.2,0.2009999999999999,68.76,0.2435299999999999,77.08,1
70.04,72.08,4.0,21.2,0.623,78.92,0.2668399999999999,72.14,1
96.74,81.78,3.41,24.4,0.399,69.235,0.159995,73.91,1
77.51,58.1,2.71,22.9,0.7849999999999999,70.36,0.3045799999999999,64.36,1
89.57,88.25,2.93,24.8,0.492,77.705,0.143855,79.19,1
87.84,78.08,3.04,23.2,0.885,72.225,0.197725,65.62,1
68.0,82.55,3.44,20.6,0.484,75.62,0.25349,64.24,1
82.11,65.17,2.85,25.0,0.4519999999999999,56.315,0.307105,63.43,1
77.17,65.51,3.01,24.3,0.472,65.34,0.29877,64.63,1
92.68,70.53,2.45,25.9,0.48,60.510000000000005,0.2361599999999999,65.5,1
94.72,46.73,2.05,19.5,0.7969999999999999,47.505,0.338415,54.8,0
85.64,70.06,2.98,19.4,0.298,70.10499999999999,0.236945,70.79,1
81.52,70.76,2.84,18.1,0.48,65.28999999999999,0.26577,67.67,1
88.53,64.35,3.01,28.4,0.7150000000000001,66.275,0.254005,68.14,1
93.53,42.23,2.58,21.5,0.749,57.44,0.32687,64.21,1
99.5,54.26,2.94,20.2,0.107,57.99,0.26525,64.26,1
71.91,68.96,3.09,25.3,0.145,56.365,0.3363850000000001,70.45,1
89.3,51.25,2.29,17.4,0.1159999999999999,54.265,0.326255,57.99,0
80.51,69.38,3.78,26.4,0.491,75.09,0.24455,70.05,1
75.31,59.6,2.98,19.9,0.423,56.71,0.34983,54.95,0
96.54,67.9,2.98,27.4,0.134,76.60499999999999,0.1803249999999999,76.11,1
85.9,61.14,2.4,23.0,0.321,58.885000000000005,0.2963249999999999,66.39,1
71.31,50.11,2.51,21.3,0.177,55.405,0.398215,56.0,0
72.01,58.16,3.22,23.5,0.645,58.455,0.362115,64.33,1
79.28,55.92,2.41,24.8,0.112,63.33,0.32513,61.8,1
65.48,82.04,3.38,24.1,0.265,72.42,0.2747,73.7,1
65.62,68.03,2.47,16.3,0.323,55.71,0.3662999999999999,60.23,1
84.32,54.84,2.19,16.1,0.867,55.455,0.331835,55.01,0
67.27,67.2,3.26,20.2,0.3259999999999999,61.73,0.34413,65.25,1
76.56,51.44,3.56,26.1,0.8939999999999999,61.80500000000001,0.354025,55.54,0
70.54,61.75,2.61,16.4,0.965,56.96,0.36171,54.16,0
93.97,67.94,3.28,27.9,0.718,68.445,0.214965,73.29,1
73.99,64.35,3.02,19.0,0.8460000000000001,72.435,0.293685,68.19,1
82.87,55.89,2.93,21.2,0.515,60.955,0.3179849999999999,63.0,1
92.17,81.12,3.85,28.1,0.37,81.53,0.1433699999999999,80.43,1
69.33,77.96,3.39,26.2,0.271,82.84,0.24028,81.36,1
97.31,71.51,2.52,18.5,0.441,70.845,0.1836949999999999,71.42,1
92.51,53.72,2.88,18.6,0.8160000000000001,58.08,0.29456,59.35,0
86.77,58.96,2.93,19.8,0.153,69.73,0.26685,66.02,1
97.74,58.1,2.72,27.5,0.94,66.095,0.2364549999999999,68.1,1
89.47,46.28,2.0,18.1,0.984,37.360625,0.3911981249999999,49.61,0
84.82,71.79,3.74,20.3,0.282,72.7,0.22725,76.99,1
77.12,51.21,2.83,18.6,0.572,56.99,0.36692,57.37,0
68.97,67.32,2.85,18.0,0.352,64.5,0.32866,63.4,1
76.32,56.49,2.0,13.3,0.209,56.27,0.35644,57.88,0
96.54,60.74,3.56,26.6,0.946,70.715,0.2194749999999999,67.38,1
82.08,62.58,2.54,17.2,0.794,61.11,0.30061,65.73,1
68.55,73.08,2.96,19.3,0.173,70.11500000000001,0.2962149999999999,64.9,1
74.12,69.0,2.88,21.5,0.193,61.71,0.3113899999999999,67.25,1
96.33,64.56,2.65,23.1,0.922,64.61,0.2271699999999999,65.47,1
91.62,51.88,2.18,13.8,0.4,57.945,0.304045,55.49,0
73.48,62.12,2.5,25.1,0.733,61.06,0.3365399999999999,65.67,1
73.58,59.67,3.71,19.4,0.477,74.41999999999999,0.30341,64.61,1
66.98,52.4,2.46,16.5,0.1659999999999999,59.145,0.397445,59.18,0
98.78,86.55,3.66,31.8,0.8009999999999999,87.095,0.083945,82.09,1
78.9,55.73,2.74,16.5,0.553,56.735,0.347005,55.32,0
74.79,76.68,3.35,22.3,0.994,70.55000000000001,0.2591499999999999,66.86,1
89.05,72.3,3.55,28.9,0.849,71.44,0.21258,73.51,1
70.58,54.38,2.37,26.2,0.843,51.505,0.4000249999999999,52.15,0
68.17,48.57,2.42,20.7,0.129,52.045,0.425475,60.66,1
83.09,56.63,3.02,20.0,0.503,57.73,0.32456,59.93,0
71.0,66.16,2.74,24.3,0.571,75.235,0.291815,67.99,1
92.41,63.7,2.49,27.2,0.755,61.795,0.253875,68.41,1
74.57,75.62,3.14,25.7,0.764,66.82,0.2744,70.34,1
90.18,75.13,3.73,20.8,0.989,76.53999999999999,0.18427,76.22,1
77.16,73.13,3.41,20.4,0.8320000000000001,74.5,0.24847,72.05,1
79.49,70.36,2.61,25.6,0.921,64.79,0.27659,65.45,1
70.46,47.34,2.75,18.4,0.67,47.98,0.4322,51.22,0
65.72,60.74,2.98,26.6,0.659,60.69,0.37283,61.63,1
70.46,59.09,2.8,16.9,0.749,64.78,0.34655,59.85,0
70.67,58.64,2.8,17.5,0.786,62.13,0.35501,54.73,0
74.18,63.29,3.1,26.1,0.979,60.685,0.3313549999999999,62.07,1
87.21,64.73,2.83,22.0,0.716,62.78,0.26863,67.07,1
91.38,72.99,3.06,19.2,0.706,65.265,0.219715,66.69,1
88.79,62.43,2.86,19.1,0.369,62.505,0.2700349999999999,63.85,1
77.82,66.52,3.11,18.4,0.4519999999999999,66.84,0.28864,63.26,1
75.82,51.79,2.74,18.5,0.418,61.540000000000006,0.35673,64.77,1
74.9,73.39,3.21,22.6,0.418,71.05000000000001,0.2670799999999999,70.19,1
68.86,57.61,2.61,14.1,0.999,55.695,0.384645,54.6,0
79.03,57.07,2.68,28.0,0.1689999999999999,60.575,0.330945,64.39,1
89.65,58.12,2.96,23.1,0.758,64.32,0.27408,62.62,1
99.54,73.8,2.93,27.1,0.5559999999999999,74.11500000000001,0.1580949999999999,74.81,1
80.05,55.5,2.89,15.1,0.355,56.955,0.342435,62.09,1
76.99,44.1,2.0,17.9,0.331,49.64,0.41082,55.88,0
68.58,66.8,3.07,27.0,0.4019999999999999,64.95,0.33043,68.23,1
82.35,48.12,2.18,21.2,0.1399999999999999,51.055,0.373075,57.9,0
98.79,64.06,3.01,26.9,0.912,63.605,0.2218449999999999,66.31,1
82.1,71.74,3.07,21.3,0.268,62.705,0.268265,62.97,1
70.54,54.44,2.72,22.0,0.308,56.675,0.384495,57.22,0
84.3,52.39,2.09,20.6,0.51,54.005,0.343615,63.4,1
74.85,64.6,2.94,25.5,0.523,60.14,0.32638,67.1,1
87.72,68.67,3.19,17.7,0.619,64.58,0.2493699999999999,67.73,1
93.27,58.93,3.0,19.2,0.102,60.215,0.269485,65.77,1
72.11,50.28,3.23,26.1,0.268,59.165000000000006,0.383225,63.52,1
82.64,71.6,3.25,29.7,0.208,69.88,0.245,72.93,1
72.08,73.43,3.53,23.6,0.833,81.2,0.2477899999999999,75.29,1
85.55,82.38,3.19,27.6,0.934,71.465,0.196265,74.01,1
65.53,44.26,2.02,15.9,0.969,55.745,0.437865,51.86,0
87.42,81.19,3.46,25.0,0.852,75.745,0.1795149999999999,73.26,1
93.34,76.47,3.7,27.0,0.267,72.495,0.179745,82.81,1
76.09,68.06,3.52,25.9,0.899,74.83,0.2669699999999999,80.33,1
82.89,56.66,2.7,16.6,0.282,64.95500000000001,0.3035949999999999,60.36,1
96.94,79.01,3.53,30.4,0.35,86.29,0.1163399999999999,87.97875000000002,1
81.11,77.98,3.64,25.3,0.6639999999999999,82.045,0.1954849999999999,76.62,1
65.65,65.05,3.23,21.5,0.883,58.43000000000001,0.3669599999999999,63.94,1
84.74,69.89,2.89,20.7,0.975,72.5,0.23387,67.64,1
93.95,61.67,3.1,17.1,0.837,61.445,0.254855,65.64,1
73.39,65.39,2.91,17.0,0.939,61.22,0.32661,63.2,1
80.7,35.34,2.0,11.4,0.7769999999999999,41.915,0.4454349999999999,43.84875,0
89.76,55.39,2.82,19.4,0.18,54.19,0.31222,56.48,0
89.94,79.55,2.91,30.2,0.8880000000000001,73.395,0.181405,79.26,1
99.3,73.14,3.42,27.8,0.975,63.365,0.193285,69.1,1
94.31,52.54,2.0,11.8,0.461,40.0,0.3451399999999999,59.36,0
93.21,72.7,3.28,23.3,0.548,69.63,0.20017,71.09,1
85.41,69.62,2.96,22.4,0.609,71.78,0.23416,69.87,1
94.39,78.52,3.48,20.9,0.7889999999999999,78.975,0.149955,75.5,1
73.37,58.38,2.92,20.3,0.258,62.025,0.345305,59.88,0
72.89,50.91,3.47,22.4,0.63,66.83500000000001,0.355205,58.71,0
83.9,81.18,3.65,20.4,0.7070000000000001,77.515,0.1883149999999999,74.69,1
93.02,48.31,2.41,17.8,0.908,53.905,0.321275,58.68,0
92.86,74.24,3.14,23.9,0.159,67.82,0.20238,71.3,1
74.49,64.49,3.6,19.5,0.921,63.515,0.318025,62.02,1
69.98,54.27,2.82,24.3,0.647,62.45,0.3699199999999999,54.69,0
82.82,48.38,2.85,20.4,0.7769999999999999,62.395,0.336395,58.57,0
86.64,78.19,3.28,26.2,0.526,62.675,0.230845,65.45,1
77.73,67.9,3.19,22.4,0.1679999999999999,61.485,0.3009249999999999,67.49,1
75.68,71.94,3.12,22.1,0.2009999999999999,66.53999999999999,0.28184,64.18,1
88.93,50.15,2.0,15.8,0.7889999999999999,51.795,0.3384449999999999,58.28,0
79.8,77.27,3.48,31.1,0.829,74.41,0.22576,75.18,1
89.54,55.98,2.87,22.2,0.465,56.56,0.30422,67.04,1
98.81,86.17,4.0,32.3,0.218,83.03,0.0971599999999999,85.73,1
98.92,46.41,2.0,18.9,0.828,52.205,0.308475,60.85,1
94.04,50.15,2.0,14.6,0.308,52.92,0.3146299999999999,53.43,0
88.74,43.98,2.69,16.7,0.64,59.89,0.33343,57.27,0
99.46,71.97,3.4,20.3,0.183,74.64,0.16233,76.53,1
66.91,62.38,2.63,25.1,0.5509999999999999,60.98,0.36228,67.37,1
76.45,70.93,3.43,20.6,0.877,77.11500000000001,0.250065,69.21,1
71.22,91.1,4.0,24.4,0.904,79.835,0.202315,81.04,1
92.66,42.74,2.21,13.5,0.819,60.085,0.320885,56.28,0
93.8,52.81,2.23,15.3,0.979,51.715,0.311225,55.49,0
89.67,61.88,2.87,23.4,0.245,72.98,0.2367399999999999,73.66,1
92.56,51.88,2.31,21.3,0.8480000000000001,49.14,0.3266999999999999,65.44,1
93.09,73.69,2.54,25.8,0.6980000000000001,69.61,0.19774,70.07,1
91.48,72.56,3.16,18.4,0.4,69.56,0.20772,69.03,1
80.8,67.01,3.28,20.6,0.293,66.425,0.276495,72.23,1
77.16,58.34,3.41,18.0,0.3259999999999999,68.66499999999999,0.310345,65.52,1
79.93,43.02,2.0,15.0,0.1679999999999999,50.145,0.4007849999999999,55.72,0
73.65,78.08,3.62,24.4,0.473,82.83,0.22267,77.27,1
94.14,68.56,3.26,19.5,0.367,80.305,0.1768449999999999,75.14,1
72.55,79.52,3.69,18.2,0.8210000000000001,65.87,0.27363,68.4,1
73.84,59.59,2.75,14.5,0.738,55.925,0.358095,58.75,0
98.14,64.42,3.5,27.8,0.97,63.415000000000006,0.2239349999999999,64.7,1
73.42,64.7,3.26,20.3,0.5549999999999999,61.28,0.3283799999999999,59.8,0
92.37,63.37,2.88,16.9,0.7030000000000001,64.595,0.2466249999999999,62.98,1
83.09,67.35,3.14,27.2,0.4509999999999999,63.035,0.276485,68.03,1
67.29,63.16,3.05,22.1,0.689,71.81,0.3259299999999999,68.14,1
72.6,49.68,3.05,25.2,0.696,57.565,0.387865,59.4,0
65.63,65.27,2.48,24.2,0.38,61.52,0.35711,60.96,1
69.95,68.59,3.63,19.9,0.485,75.44,0.28811,69.4,1
80.21,61.18,2.18,27.2,0.8550000000000001,68.65,0.28967,69.13,1
87.41,57.92,2.25,20.6,0.19,56.41,0.30737,62.8,1
75.94,63.53,2.55,26.1,0.986,60.985,0.322695,68.15,1
69.28,54.16,2.04,16.9,0.881,44.385,0.427245,48.58,0
65.76,73.36,2.59,16.1,0.73,57.565,0.3441849999999999,60.54,1
81.43,78.8,3.01,25.1,0.301,71.25,0.2241299999999999,75.64,1
91.13,73.08,2.78,28.9,0.6809999999999999,61.93,0.23045,70.76,1
89.43,59.23,2.96,21.3,0.8380000000000001,63.375,0.2744649999999999,61.25,1
65.95,42.99,2.64,20.1,0.631,44.235,0.474525,53.1,0
90.64,58.99,2.77,26.1,0.469,63.215,0.270825,68.32,1
71.19,67.71,3.29,23.3,0.541,69.325,0.304135,69.91,1
82.78,66.38,3.22,30.5,0.217,74.845,0.2452049999999999,75.07,1
83.72,40.71,2.46,15.3,0.494,47.900000000000006,0.3992899999999999,56.7,0
66.21,57.97,2.68,16.7,0.487,60.065,0.3810550000000001,59.6,0
82.56,66.04,2.92,19.0,0.663,68.12,0.2672799999999999,63.26,1
96.14,51.43,2.73,20.6,0.73,60.7,0.27905,55.67,0
71.29,81.35,3.96,32.0,0.208,73.485,0.250335,74.95,1
82.57,70.31,3.52,17.6,0.151,71.015,0.245745,70.58,1
85.2,65.92,3.03,25.6,0.944,72.935,0.2426349999999999,66.07,1
82.77,64.84,3.34,16.5,0.973,67.6,0.2716,63.7,1
69.58,58.43,3.1,25.0,0.178,65.31,0.35046,62.77,1
67.53,61.42,3.17,26.4,0.437,64.19500000000001,0.3530349999999999,64.5,1
73.09,65.45,3.34,18.7,0.941,70.63,0.2994,70.04,1
72.22,70.56,2.76,28.4,0.481,59.765,0.3201449999999999,63.37,1
65.35,55.21,2.75,18.6,0.491,44.705,0.438855,57.02,0
90.9,63.32,2.99,25.5,0.5780000000000001,68.75999999999999,0.2401599999999999,64.85,1
98.94,85.0,3.05,25.1,0.426,70.045,0.139105,82.57,1
77.84,56.34,2.14,17.6,0.8300000000000001,49.485,0.3711649999999999,56.59,0
83.87,40.98,2.58,17.1,0.48,59.14,0.36416,61.78,1
70.09,62.42,3.45,19.2,0.432,61.795,0.346995,57.69,0
93.33,82.93,4.0,31.5,0.914,89.025,0.1108149999999999,77.56,1
73.22,63.54,3.09,24.8,0.446,57.290000000000006,0.34463,64.44,1
98.64,46.93,2.59,13.7,0.192,45.905,0.326935,52.72,0
94.27,75.86,2.75,16.1,0.184,67.355,0.193275,75.36,1
91.28,67.67,3.54,33.1,0.882,84.555,0.1782049999999999,78.0,1
82.46,67.59,2.7,16.3,0.889,69.10499999999999,0.260075,66.27,1
82.19,67.28,2.25,26.3,0.398,65.375,0.273275,73.89,1
98.47,82.9,3.43,26.3,0.298,80.89,0.1147499999999999,83.3,1
98.37,67.95,2.64,19.6,0.299,67.11,0.2013399999999999,66.13,1
83.56,63.5,2.61,23.1,0.8029999999999999,65.66,0.2782799999999999,67.6,1
80.55,58.24,2.57,26.3,0.841,74.44,0.27976,67.49,1
77.19,65.17,3.1,22.4,0.567,65.09,0.30046,64.15,1
70.28,62.03,2.87,19.2,0.444,66.1,0.3344899999999999,64.81,1
93.27,56.59,2.96,20.7,0.382,55.93,0.28936,64.21,1
78.16,61.85,2.42,15.1,0.365,61.995000000000005,0.315825,63.67,1
94.7,71.78,3.41,19.1,0.919,71.645,0.190925,68.82,1
73.48,51.15,2.82,15.2,0.603,58.765,0.376335,55.67,0
87.9,53.72,2.42,20.5,0.541,57.98,0.3132999999999999,57.99,0
70.33,49.17,2.5,17.3,0.77,46.635,0.431265,53.66,0
76.81,53.04,2.28,23.4,0.419,50.015,0.3835949999999999,57.45,0
98.04,45.6,2.18,20.3,0.662,42.8,0.3426399999999999,52.86,0
97.12,62.02,2.57,13.7,0.726,57.445,0.2531249999999999,63.13,1
91.09,82.72,3.76,22.0,0.8699999999999999,78.945,0.150645,74.4,1
65.93,58.53,2.19,17.1,0.638,54.77,0.3963799999999999,60.58,1
79.06,73.36,2.92,21.1,0.897,68.345,0.258645,62.95,1
71.92,74.1,3.48,26.7,0.653,79.9,0.25032,73.86,1
99.8,65.35,2.93,28.8,0.345,68.515,0.199205,74.02,1
92.03,54.9,2.95,15.8,0.257,59.63,0.28829,68.19,1
86.28,44.66,2.37,25.9,0.746,51.83,0.3654099999999999,58.08,0
79.92,72.48,4.0,19.1,0.591,72.69999999999999,0.24478,75.17,1
67.71,63.85,2.9,17.4,0.283,54.925,0.372835,58.72,0
95.06,57.7,2.58,14.7,0.727,58.49,0.27119,62.8,1
71.16,81.53,3.59,23.8,0.8480000000000001,76.155,0.242305,67.59,1
80.0,60.51,2.06,25.6,0.86,58.475,0.323045,64.88,1
72.37,57.19,3.38,19.3,0.589,61.47,0.3545399999999999,56.39,0
89.75,74.29,3.34,24.0,0.5740000000000001,71.36,0.2040499999999999,72.71,1
65.99,66.07,2.88,25.6,0.493,57.175,0.366305,58.77,0
80.78,58.0,2.77,15.8,0.636,58.535,0.327275,60.89,1
86.29,57.09,2.02,26.8,0.123,54.69,0.3194999999999999,61.79,1
88.78,75.1,3.03,32.1,0.8460000000000001,86.85499999999999,0.159015,77.91,1
73.05,51.98,2.31,21.5,0.5,54.305,0.388945,58.09,0
78.52,76.27,3.91,26.9,0.4019999999999999,72.925,0.238335,71.63,1
73.74,54.08,3.01,24.2,0.518,58.645,0.3668650000000001,59.15,0
86.6,67.97,2.68,19.7,0.499,61.515,0.2651450000000001,63.27,1
96.59,72.25,3.54,29.4,0.865,87.09,0.1356199999999999,79.52,1
98.79,62.22,2.83,24.4,0.408,61.15,0.23473,68.46,1
92.75,59.82,2.73,25.2,0.316,61.355,0.265475,61.83,1
77.93,54.8,2.4,22.3,0.221,56.565,0.354185,61.29,1
95.38,68.23,3.7,23.1,0.507,82.265,0.166995,77.8,1
67.39,62.97,3.77,19.2,0.508,74.3,0.3186299999999999,62.35,1
73.85,70.38,3.34,30.6,0.805,66.635,0.293555,61.34,1
67.36,68.04,2.88,30.4,0.905,72.41499999999999,0.309195,69.17,1
80.64,63.45,3.0,17.6,0.873,73.625,0.266215,66.62,1
83.72,49.6,2.0,11.4,0.483,47.285,0.374465,54.62,0
82.19,58.56,2.88,21.3,0.262,64.495,0.302075,63.31,1
89.78,90.44,3.62,29.9,0.4019999999999999,83.64,0.11864,83.85,1
70.5,68.0,2.84,25.5,0.608,68.745,0.307765,76.06,1
71.56,43.35,2.54,19.0,0.693,58.89,0.4070399999999999,54.99,0
80.57,77.4,3.21,18.4,0.577,68.94,0.2387,71.54,1
71.01,54.49,2.8,26.5,0.693,66.11,0.35416,58.25,0
71.24,56.01,2.62,13.3,0.4669999999999999,51.955,0.3911450000000001,56.02,0
80.29,38.51,2.13,17.2,0.865,37.46125,0.45092625,43.84875,0
92.28,61.63,3.1,16.2,0.947,67.7,0.2428899999999999,64.66,1
78.06,71.27,3.04,25.4,0.919,62.885000000000005,0.2852949999999999,69.21,1
78.17,88.41,3.36,29.7,0.915,79.955,0.182225,75.28,1
75.59,63.02,3.31,21.9,0.636,63.875,0.316955,64.74,1
89.37,67.91,2.88,25.7,0.413,53.875,0.2771649999999999,65.78,1
65.0,61.43,2.91,21.2,0.987,65.765,0.358415,58.73,0
80.01,52.51,2.51,24.6,0.54,60.72500000000001,0.3402549999999999,58.55,0
68.73,51.61,2.65,24.8,0.126,58.145,0.395815,64.16,1
91.23,58.47,2.9,26.7,0.269,67.97,0.25576,69.73,1
93.74,60.63,2.68,19.1,0.32,63.78,0.25181,61.73,1
83.94,42.77,2.32,21.9,0.231,54.53,0.3723399999999999,56.07,0
66.9,64.16,2.98,25.7,0.602,56.33,0.37093,62.83,1
87.85,52.93,2.89,22.3,0.519,67.555,0.287145,70.02,1
94.49,53.71,2.0,16.7,0.503,52.625,0.303035,63.57,1
67.33,69.93,3.0,19.2,0.8880000000000001,58.905,0.344175,61.84,1
78.78,52.92,2.81,17.1,0.7929999999999999,68.55000000000001,0.32047,60.87,1
93.03,62.17,2.71,21.7,0.4559999999999999,66.345,0.242335,68.28,1
87.5,63.16,3.0,18.8,0.2779999999999999,69.895,0.250835,65.56,1
73.07,67.26,3.47,22.6,0.636,64.07000000000001,0.3137299999999999,68.87,1
76.66,75.87,3.03,17.6,0.359,69.725,0.256575,72.76,1
96.61,80.73,3.14,23.8,0.416,79.11500000000001,0.1340249999999999,80.24,1
98.05,75.47,3.0,18.3,0.8859999999999999,62.35,0.19434,70.24,1
98.08,56.33,3.07,26.8,0.26,58.06,0.26451,70.15,1
97.74,59.44,2.73,26.0,0.579,64.815,0.236275,70.9,1
70.97,60.87,2.89,25.0,0.657,62.28,0.34667,63.62,1
98.04,66.06,3.29,21.6,0.533,82.5,0.1621599999999999,74.58,1
90.37,67.92,3.28,27.3,0.4669999999999999,75.345,0.2087249999999999,72.29,1
86.23,62.83,2.7,22.4,0.5700000000000001,60.16,0.28611,63.18,1
80.93,75.31,3.04,27.0,0.603,70.46000000000001,0.2389699999999999,71.33,1
98.68,61.11,3.34,28.5,0.252,69.03999999999999,0.2148299999999999,74.19,1
69.12,80.84,3.61,29.7,0.523,69.655,0.2720349999999999,74.22,1
80.2,58.65,3.01,25.2,0.375,64.32,0.31029,60.33,1
88.49,50.45,2.32,14.3,0.7110000000000001,52.975,0.335765,58.21,0
82.15,63.83,3.5,24.3,0.478,69.17,0.2724,72.1,1
96.43,90.98,3.79,26.2,0.187,84.245,0.0886049999999999,81.22,1
92.38,60.77,2.26,18.3,0.86,51.79,0.2928,56.1,0
94.71,63.62,2.73,21.2,0.122,58.86,0.25372,67.19,1
79.12,42.66,2.43,15.0,0.106,53.775,0.3942149999999999,54.52,0
78.57,73.57,2.9,23.1,0.365,66.87,0.2644,65.45,1
94.06,54.75,2.79,17.8,0.157,62.275000000000006,0.2726849999999999,69.24,1
91.85,52.26,2.53,20.6,0.958,51.745000000000005,0.320585,56.42,0
85.66,62.47,3.17,24.4,0.474,61.19,0.28638,66.57,1
95.72,76.63,3.24,29.2,0.842,79.33500000000001,0.149225,81.3,1
74.4,44.32,2.48,22.7,0.429,54.760000000000005,0.4051599999999999,52.84,0
80.04,85.41,3.95,22.2,0.583,81.335,0.179605,72.72,1
74.26,57.48,2.95,17.2,0.118,58.77,0.3542099999999999,61.2,1
95.86,59.86,2.2,20.5,0.624,53.65,0.27603,59.09,0
87.85,67.52,3.17,25.5,0.8019999999999999,64.28999999999999,0.25317,66.48,1
82.16,69.45,2.76,16.7,0.868,61.59,0.27824,64.81,1
75.04,65.3,3.71,20.0,0.987,65.05000000000001,0.3087899999999999,65.91,1
71.87,61.04,3.09,16.2,0.625,60.225,0.348725,57.72,0
98.03,68.32,2.35,17.2,0.3279999999999999,65.44,0.2066,65.81,1
79.21,42.94,2.66,22.2,0.758,45.23,0.41865,52.58,0
76.15,60.09,2.87,14.8,0.671,50.495,0.3636449999999999,56.05,0
81.21,90.77,3.71,28.1,0.541,83.16499999999999,0.153355,78.79,1
76.65,67.45,3.47,29.8,0.756,79.13,0.25366,73.42,1
77.87,71.09,3.45,25.8,0.883,72.315,0.2583049999999999,73.01,1
89.93,49.44,3.37,17.9,0.853,57.995,0.3179749999999999,57.43,0
84.22,60.32,2.45,17.1,0.339,60.735,0.299955,63.83,1
95.05,58.32,2.46,21.4,0.712,55.135,0.279435,57.04,0
80.71,86.1,3.04,27.7,0.8310000000000001,79.84,0.17934,78.28,1
81.57,61.59,2.69,23.3,0.497,58.885,0.312295,59.64,0
99.79,54.78,2.92,21.3,0.7,63.35,0.2464499999999999,64.98,1
77.19,67.55,2.85,25.5,0.544,65.29,0.29272,65.74,1
83.99,60.63,2.21,19.9,0.8119999999999999,64.53,0.28856,60.89,1
94.74,76.85,3.98,23.0,0.746,80.015,0.150445,71.51,1
79.09,84.58,3.34,32.6,0.669,73.03,0.21081,76.36,1
86.25,88.28,3.53,24.2,0.151,87.85499999999999,0.126595,82.29,1
90.83,65.21,3.57,29.7,0.706,72.99000000000001,0.2220799999999999,70.97,1
99.9,90.04,3.86,24.7,0.453,78.67500000000001,0.0942549999999999,81.54,1
84.7,79.59,3.17,26.5,0.927,77.13,0.19104,77.74,1
72.56,76.15,3.35,24.9,0.875,83.935,0.2295049999999999,74.86,1
94.57,66.43,2.87,21.1,0.5589999999999999,67.0,0.22143,70.96,1
76.56,66.03,3.16,17.1,0.126,65.405,0.2994549999999999,68.57,1
69.29,76.43,3.59,23.1,0.1669999999999999,66.025,0.2954749999999999,70.85,1
69.52,53.51,2.7,18.3,0.224,51.59,0.40662,59.0,0
72.58,56.74,3.76,21.9,0.413,68.24000000000001,0.33474,66.29,1
75.54,56.6,3.12,21.5,0.4049999999999999,53.495,0.3675549999999999,58.16,0
78.42,52.54,2.0,17.1,0.58,52.8,0.3703,57.17,0
72.5,64.71,3.46,20.7,0.5940000000000001,53.98,0.35393,63.45,1
72.07,53.03,3.09,27.1,0.366,59.67,0.37362,69.25,1
77.54,55.56,2.49,17.3,0.331,67.975,0.319235,64.76,1
98.59,60.1,2.6,17.1,0.3359999999999999,60.885,0.2426849999999999,63.59,1
88.3,65.0,3.1,22.4,0.6849999999999999,59.59,0.27303,65.78,1
76.27,46.09,2.38,21.6,0.472,47.81,0.41322,55.91,0
91.38,53.62,3.09,20.9,0.4389999999999999,65.55000000000001,0.2769699999999999,68.31,1
89.62,64.2,4.0,27.6,0.103,77.93,0.2151299999999999,78.59,1
65.83,73.4,3.77,29.7,0.929,70.36,0.3054,66.71,1
94.27,40.93,2.14,13.2,0.858,58.75,0.32388,57.2,0
77.22,79.44,3.13,32.6,0.177,73.255,0.233035,79.22,1
79.57,55.38,2.77,23.8,0.783,57.91,0.34185,63.04,1
69.98,63.89,3.38,26.4,0.1669999999999999,65.435,0.332105,69.37,1
99.52,74.02,3.32,28.7,0.7969999999999999,90.94125,0.10703625,81.13,1
88.99,76.18,3.38,24.7,0.959,73.095,0.196215,70.38,1
89.78,71.17,2.93,18.2,0.901,70.58,0.21563,72.29,1
70.45,60.79,3.16,19.8,0.673,63.94499999999999,0.343995,58.27,0
74.01,60.13,3.51,25.3,0.949,60.7,0.34147,62.66,1
66.33,68.91,3.13,28.7,0.931,63.34,0.33793,64.8,1
78.36,62.23,2.75,25.4,0.8560000000000001,58.285,0.325015,62.35,1
77.56,53.4,2.92,21.1,0.989,64.185,0.337005,56.08,0
71.66,77.54,3.61,30.3,0.623,71.15,0.2672899999999999,73.54,1
67.55,48.98,2.42,18.6,0.5349999999999999,60.91,0.40013,56.37,0
88.68,62.18,2.82,26.7,0.807,66.27,0.25993,60.67,1
79.35,52.89,2.4,22.7,0.292,51.71,0.3688,57.37,0
76.55,69.25,3.72,29.3,0.266,64.69,0.29198,70.16,1
89.63,64.82,3.59,18.0,0.239,59.935,0.267215,67.87,1
93.3,63.67,2.8,16.2,0.778,63.7,0.24469,67.13,1
90.71,62.53,2.74,22.5,0.753,65.025,0.254495,72.17,1
98.38,72.19,2.79,27.1,0.24,77.675,0.156885,79.41,1
